product_id,merchant_id,name,preferred,mall,avg_rating,total_rating,total_sold,price,qty_avail,fav_count,description,img_src
e0dc3773-4c49-470f-ada4-e21fed3c5f54,3200e4c3-ef03-4c83-a1a6-6a4e9956cbac,"17.1"" Wifi Android Battery Operated Monitor - Used as In-Car Entertainment, as Monitor at Home, Office and anywhere",1,0,5.0,1,1,$199.00 - $299.00,19 pieces available,Favorite (5),"17.1"" Wifi Android Battery Operated Monitor

17.1"" Wifi Android Battery Operated Monitor
- 17.1"" Display Size, 1440 x 900 pixels, 60Hz
- Built-in 4000mAh Rechargeable Battery
- Comes with Android System
- Support HDMI, USB, Audio, Video ports
- Detachable Metal Stand
- Low Blue Lights, Non Flicking, Eyes Friendly
- Support Wifi connection, Handphone Mirroring
- 12V Car Power Adapter and Seat Hanging Kit for use in Car for Watching Movies and Singing (with optional in car wireless microphones)",
f73d52d8-3a92-4a3c-a89a-7dac36b98795,40906e60-a25c-45bc-93cd-57029c7fff0c,【READY STOCKS】3 YEAR WARRANTY Xiaomi Monitor 23.8-inch 1C Desktop Monitor | 1080P HD | IPS Wide-Angle Panel,1,0,4.9,481,1.4k,$118.00,89 pieces available,Favorite (1.7k),"☑️ 3 years official warranty ☑️ Ready stocks, 1-3 business days delivery 
 【3 YEAR OFFICIAL WARRANTY】 <Warranty Contact> 📨 Email: service.sg@xiaomi.com 
 Specifications 🔘 Brand: Xiaomi 🔘 Dimension: 539.2 (L)*181.2(W)*419.5 (H) mm 🔘 Weight: 2.7 kg 🔘 Model: Mi Desktop Monitor 1C 🔘 Screen: 23.8"" IPS screen 🔘 Full HD resolution (1920 x 1080 px) 🔘 Ratio: 16: 9 🔘 Brightness: 250 cdd / m² 🔘 Response time: 6m / s 🔘 Refresh rate: 60 Hz 🔘 Contrast Ratio: 1000: 1 🔘 Viewing angle: 178º 
 ⚪️ Connections: ⚪️ 1 x HDMI 1.4 ⚪️ 1 x VGA ⚪️ 1 x Power connection 
 🟢 Features: 🟢 IPS wide-angle  🟢 Low intensity blue light (Certified by TÚV) 🟢 Narrow bezel 🟢 7.3mm super-slim body  
 📦 What's in the box? 📎 1 x Xiaomi Mi Desktop Monitor 1C 23.8""  📎 1 x HDMI Cable 📎 1 x Base 📎 1 x Power adapter 📎  1 x Bag of Screws 📎  1 x User Manual 📎  1 x Screwdriver 
 
",
2ce67b58-50e3-421f-a6db-905ba5a6fedb,ff280150-17c1-4983-99dd-cec65ed70ac3,Baseus i-wok Desktop Monitor Light table lamp Screen (PRO) Eye Protection USB Dimming Screen lighting,1,0,4.9,229,687,$39.90,38 pieces available,Favorite (212),"Specification:
Name: Baseus i-wok Series USB Asymmetric Light Source Screen Hanging Light (Fighting) Pro Edition
Model: DGIWK-P01
Material: Aluminum alloy+ABS+PC
Color: Black
Rated voltage: 5V
Rated Power: 5W(Max.)
Light source: LED
Number of LED: 80
Color rendering index: >97
Color temperature: 3000K-6500K
Lumenvalue: 160LM
Operating temperdature: -10℃~ + 40℃
Net weight: 480g
Asymmetric Light Source new Upgrade: Only illuminate the desktop not the screen, anti-glare and non-reflective
Full Spectrum Ra>97: Rendering index as high as 97, which close to natural light and restores true colors.
Color Temperature Stepless Adjustment (3000K-6500K)
Brightness Stepless Adjustment
Memory Function: After power off and restart, it will automatically return to the last used state.
Length : 46CM",
d87caee6-c16f-41f0-bcc5-81145fe57247,7ade4cef-82ce-4006-85db-bff009134067,Adjustable Monitor Bracket/ Swivel Monitor Arm/ Tilt Monitor bracket/ Push Pull/ LCD Monitor Arm/ VESA Compatible/ F150,1,0,,,0,$29.50,19 pieces available,Favorite (7),"Installation service available, please check with us!  
 F150 Sturdy wall mount for most 17""-35"" inch screens and monitors,  VESA-compliant patterns 75x75mm and 100x100mm +35 to -50 degree screen tilt, +90 to -90 degree swivel , help reduce eye, back and neck strain Extends monitor up to 6.1""; push your display out of the way when not in use Simple installation and effortless operation, comes with detailed instructions and all needed hardware 
 Adjusting the tension,  Need to mount the monitor, push the monitor down and ""hold"". insert the L key and adjust your tension according to your monitor weight. The monitor will stay floating at any height your desire.  Turn ""Minus"", reduce carry weight. Turn ""Plus"", increase carry weight. 
 please make sure the monitor weight between 4.4lbs to 15lbs (2Kg - 12Kg)",
a4ba1bd7-8afe-4f4a-8840-711ef85ed899,a64a8cf3-7327-4068-a6e8-7b3ab20e0ecb,Monitor Stands Computer Stands Desktop Stands Monitor Booster Stands Laptop Stands Monitor Stands Storage Macbook Stands,1,0,4.9,17,58,$23.50 - $27.50,19 pieces available,Favorite (48),"Welcome to 77ome store, local sellers welcome your consultation

🚩🚩🚩 If there is any quality problem, there is no reason to return or exchange within 7 days
🚩🚩🚩Local merchants can deliver the products to you within 2-3 days
💓 All products in this store are in stock! ! ! ! ! Spot goods! ! ! ! ! Spot goods! ! ! ! !
💓 Providing customers with high-quality products is our highest purpose! !
💓 If you have any questions, please private message us. 🙋🙋‍♂️

Rroduct Information
👉Material: particle board
👉 Function: Removable
👉Maximum load-bearing capacity: 8-12kg 【Weight-bearing capacity may be different for different sizes and models, this data is for reference only】.

Functional features
👉1. computer storage rack, raised and storage two in one, sitting more comfortable at the same time to meet your storage needs, so that the desktop is no longer cluttered
👉2. high-grade wood panels, more sturdy
👉3. simple and generous design, beautiful and generous visual design



✔Thick plate: strong and stable, consisting of a steel frame and thick plate countertop.

✔Raise and adjustable. Raised height of 45-65 cm, providing enough space for desktop laptops and designated items.

✔Storage space, raised desktop under the keyboard, double drawers for storing miscellaneous items

✔ Table legs. Supports feet, non-slip, won't hurt the top of the table on the floor.

✔ Texture. Clear texture, frosted table top, comfortable feel, moisture resistant, heat resistant, scratch resistant, wear resistant, easy to clean.

✔ Multifunctional. This table can be used as a computer desk, office workstation, conference table, study table, writing desk, game table, etc. Use this feature to personalize your home office.
",https://down-sg.img.susercontent.com/file/sg-11134207-7qvfp-lhzmg69npueh83_tn
0e219dfb-acb5-48f3-ad59-eeb388dab83b,50ab6104-b628-4ff1-b6c9-ddc4a296d07a,[2023 NEW MODEL] Acer KA242Y E 24-Inch FHD IPS Monitor with 100Hz Refresh Rate,1,0,4.9,428,1.3k,$118.00,7 pieces available,Favorite (852),"[2023 NEW MODEL] Acer KA242Y E 24-Inch FHD IPS Monitor with 100Hz Refresh Rate Part No : UM.QX2SG.E01 
 23.8"" FHD E2E (IPS) Resolution: VGA  1920x1080 @75Hz                       HDMI 1920x1080 @100Hz Brightness: 250 cd/m2 Contrast Ratio: 1,000: 1 Response Time:1ms (VRB) Inputs Signal : VGA, HDMI Viewing Angle : 178°(H), 178°(V) Non-Glare Vesa Wall Mount : 100x100mm Adjustment : Tilt -5°~ 15° 99% sRGB AMD FreeSync 1 Year On-Site Local Singapore Warranty 
 
 What's in the box : 1 x KA242Y E Monitor 1 x HDMI cable",
3a19a53f-5819-4721-af84-ffa7a216d66f,eb24fb2b-778a-4b71-b80a-e8cbc978f111,"Samsung 24"" SR350 Bezel-less LED Monitor / LS24R350FZEXXS / 36 Months Warranty",1,0,4.9,1.3k,4.7k,$128.00,1 piece available,Favorite (2.6k),"Incredibly slim and sleek design Smooth game play with AMD Freesync and Game mode Fluid pictures with 75hz refresh rate 
",
92c0638f-3e0e-4612-aa0a-d95de0980ea9,4581dd45-53cf-492b-bc8a-28270bbfe966,PRISM+ W240 24 IPS 100Hz Productivity Monitor Gaming Monitor [1920 x 1080],1,0,4.9,243,798,$137.00,140 pieces available,Favorite (508),"✅24"" Display Size - An ideal display size that fits in any workstation. ✅FHD 1920x1080 IPS Panel produces consistent, rich and vibrant colors ✅100Hz Refresh Rate for a smoother gaming experience ✅Flicker-Free and Adjustable ✅Low Blue Light eye-care technology to eliminate eye strain and fatigue, improving eye comfort for long hours of use ZeroBezel Design for maximum screen estate and workdesk aesthetics 
",
47240be8-55ad-466c-9a7a-1906e4fdf7e6,1db5cc41-38c6-4f56-bf4c-c648d319997b,PRISM+ W220v 22 100Hz Productivity Monitor Gaming Monitor [1920 x 1080],1,0,4.9,413,1.3k,$116.00,190 pieces available,Favorite (1.2k),"✅22"" Display Size - Pint-Sized Productivity Monitor that's designed for any workspace ✅FHD 1920x1080 VA Panel produces consistent, rich and vibrant colors ✅115% sRGB that reproduces the most vibrant and vivid colours ✅100Hz Refresh Rate for a smoother scrolling experience ✅Flicker-Free and Low Blue Light eye-care technology to eliminate eye strain and fatigue, improving eye comfort for long hours of use ✅ZeroBezel Design for maximum screen estate and workdesk aesthetics 
 
 
 
",
40d868b3-0de4-4bca-ac5d-40af5072e00e,3ccd6062-f649-46ba-9660-d6b30618e927,Xiaomi Redmi Monitor 21.45 Inch 1080P FHD 178° Broad Perspective 1920x1080 75Hz 16.7 Millon Colors Low Blue Light,1,0,4.8,43,144,$81.80,834 pieces available,Favorite (169),"【READY STOCK】📦Packing with 24 hours 🚚 【Local Delivery】🚘 Ship from SG ✅ 2022 New Xiaomi Redmi Monitor 21.45 Inch 1080P FHD 178° Broad Perspective 1920x1080 75Hz 16.7 Millon Colors Low Blue Light Buyer Note:1-This monitor is redmi, the vest holder is not xiaomi product.2-You desk hole diameter range20-60mm; or your desk thickness range 35mm-90mm weight 2.5KG   ❤️For Return / Refund / Replacement items❤️ ✅ We accept: 📌 Manufacturer Defect &ndash; For Item Itself 📌 Wrong Item 📌 Missing Accessories/ Less Item Received ⚠️ Kindly 📷 take photo of the item and provide order number to our customer service agent",
