,username,no_review,review_list,no_product,product_dict,mean_rating
0,.*****.,5,"['Fast delivery for overseas shipping. Not bad. Reasonable price ', 'Fast delivery for overseas shipping. Not bad. Reasonable price ', 'Fast delivery for overseas shipping. Not bad. Reasonable price ', 'Fast delivery for overseas shipping. Not bad. Reasonable price ', 'Fast delivery for overseas shipping. Not bad. Reasonable price ']",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 5},5.0
1,.*****n,1,['item well received. not a critic for sound quality. it works well and is definitely loud 👍🏼'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
2,.*****u,2,"['The item was well packed and its working fine. \nIt’s really cute and it serves as a pleasant gift for anyone planning to give this as a gift to people.', 'The item was well packed and its working fine. \nIt’s really cute and it serves as a pleasant gift for anyone planning to give this as a gift to people.']",2,"{'2556feb6-256f-41bd-8e70-3c2bb5f85168': 1, 'fbd4c726-4d8e-4c90-b116-a8e6a9b7858d': 1}",5.0
3,.aa16.w,1,[nan],1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1},4.0
4,.esque,1,"['Super fast delivery, arrived in 2 days!! :) came with 2 speakers & works well ']",1,{'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1},5.0
5,.monzahra14,2,"['nice', nan]",2,"{'56ca8a52-1823-40d9-a909-82cac081f747': 1, 'f3fa9875-2028-4413-8c81-726d6216404a': 1}",5.0
6,.ngkc,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
7,.okboomer.,1,[nan],1,{'e7edeacf-8bc6-452d-bbe9-ba7aedc760a4': 1},5.0
8,.qietelship,1,"['Everything is perfect except 1) no clock function, 2) clarity is lacking, static can still be heard.\nNot the cheapest but average performance thus only 4 stars rating.']",1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},4.0
9,.the_one,1,[nan],1,{'325e903d-0d31-4fad-99a2-0a3a9656df0b': 1},5.0
10,0*****8,2,"['Nice thanks', nan]",2,"{'9958c499-9833-432d-bcca-efea07f59629': 1, 'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1}",5.0
11,0*****_,1,['very good'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
12,01p3jhc3_0,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
13,027e0a135n,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
14,0312mtkth2230,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
15,05reno,1,['Best Feature(s): fast blue tooth connection\nPerformance: ok\nValue For Money: ok\nProduct sound quality is normal. Connection to Bluetooth is fast and weight is very light. Thank you seller'],1,{'6a3932bd-1a6e-41f6-a1e2-88ae02e02c1d': 1},5.0
16,0602dennis,1,[nan],1,{'73f22008-7d4f-4ee1-a8c7-94c74b3292b5': 1},5.0
17,0603chin,1,"['Prompt delivery,received in order and good condition. Value for money. Sound good.']",1,{'0a7bb5c9-9d34-4c76-b51e-7d04e9de028e': 1},5.0
18,0606chuangkai,1,[nan],1,{'8ce02988-3b99-480d-8295-670643e5cf3b': 1},5.0
19,0690chew,1,[nan],1,{'189d2d31-6bf7-4db2-ab25-b78143391085': 1},4.0
20,085326aik,1,['Good 👍👍👍👍👍'],1,{'56ca8a52-1823-40d9-a909-82cac081f747': 1},5.0
21,08chzyptha,1,"['Handy and compact design, clear sound, good bass and loud volume.\n\nOnly average performance - diaphragm vibrates at high volume so can only increase to 80% volume.\n\nSeems the seller shipped a demo/used product, dirty on the sides and finger prints as shown on second picture.']",1,{'e5ff2931-1c83-4897-9f68-618cb05d7d5d': 1},4.0
22,09081988_gn,1,['Good sound system excellent very easy to use. Will recommend'],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
23,09lvihcl3b,1,['Cute mini speaker 😅😅\n\nSound so good'],1,{'caae034c-ba60-4103-820f-78a880f809b9': 1},5.0
24,0_v12oga08,1,"['Sound is ok. Considering the price, is quite gd already']",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},4.0
25,0bgn4mv7gn,1,"['Sound quality ok for small room,reasonable bass and sharpness']",1,{'f9016cd2-b682-4cc7-94df-55d2986b3d3a': 1},5.0
26,0c00uwdrbi,1,"['Performance: Excellent\nValue For Money: Definitely\nBest Feature(s): Bass\nHave always believe in Creative product. Try out upon receiving, the sound bass is great plus the size is so portable and handy.']",1,{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1},5.0
27,0f55z61k_o,1,"['The Speaker arrived very fast, within just a few days and were very well wrapped up in bubble wrap and hence very safe from damage. I used the speaker immediately for a Zoom session and as far as the vocal sound goes, it is very clear and crisp. Not yet tried music. Vol control need external means.']",1,{'96857c25-2f58-4396-b635-73ffadd1d942': 1},4.0
28,0frr2n5_i6,1,[nan],1,{'7b9be1b4-b92c-4c69-8c48-a392067a5979': 1},5.0
29,0iq9y7yu2o,1,['Value For Money: good\nBest Feature(s): nice\nPerformance: very good\nReasonable price'],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
30,0lnsltrigi,1,"['Fast delivery, works as expected']",1,{'96857c25-2f58-4396-b635-73ffadd1d942': 1},5.0
31,0q3w4w2ehb,1,['Value For Money: very good price'],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
32,0r2y2z2y5y,1,"['Well packed and fast delivery, sound quality good 👍👍👍']",1,{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1},5.0
33,0sbt_tm9wj,1,[nan],1,{'a795e313-77cb-4906-beb5-35788e1d119e': 1},5.0
34,0uel2bbmll9cygqygisbprhlyy4t,1,[nan],1,{'7c188694-05dc-4f80-a905-c368df3abae2': 1},5.0
35,0ysten,1,[nan],1,{'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1},5.0
36,1*****e,2,"['Sound ok, small speaker so no high expectations, ok since louder than my phone. In case you think the flashing follows the song, it doesn’t,slow or fast song same pattern. Has a control to scroll up n down song list. Bluetooth range ok tried to change song from next room and it works.', ""It's not working anymore and it's damn dirty I forgot to complain to shopee agent""]",2,"{'9958c499-9833-432d-bcca-efea07f59629': 1, 'ebe3f747-1ab9-4650-beb6-b6949e44d61d': 1}",4.0
37,1*****f,4,"['Performance: average\nBest Feature(s): none\nValue For Money: average\nThe sounds very average. You paid what you get.', 'Best Feature(s): it quite cute n cool\nValue For Money: 10/10\nEverything is working fine and fast delivery too.', 'item receive in good condition', 'Best Feature(s): it quite cute n cool\nValue For Money: 10/10\nEverything is working fine and fast delivery too.']",4,"{'2556feb6-256f-41bd-8e70-3c2bb5f85168': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, '9958c499-9833-432d-bcca-efea07f59629': 1, 'fbd4c726-4d8e-4c90-b116-a8e6a9b7858d': 1}",4.5
38,1*****j,3,"['super fast delivery', 'fast delivery', 'fast delivery']",1,{'ebe3f747-1ab9-4650-beb6-b6949e44d61d': 3},5.0
39,1*****p,1,"['Performance: Really decent sound quality for the size\nBest Feature(s): Compact with good battery life\nDelivery was fast and Creative products do not disappoint. Glad I got this during a sale, really worth it!']",1,{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1},5.0
40,1*****r,2,"[nan, nan]",2,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'ebe3f747-1ab9-4650-beb6-b6949e44d61d': 1}",4.5
41,1*****s,2,"['Received! Item arrive fast!', 'Best Feature(s): nice\nValue For Money: good sound']",2,"{'e634b9ba-08e3-4d00-997b-ee4a3437b448': 1, 'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1}",5.0
42,1*****u,1,"['Fast delivery, textual feels a little different from my 1st buy… colour is nice.']",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
43,10aplj6uk7,1,[nan],1,{'325e903d-0d31-4fad-99a2-0a3a9656df0b': 1},5.0
44,10thday,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
45,1111hafeez,1,['Small and compact.. Quite loud and clear.. will definitely buy more..'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
46,11bungaa8b,1,['Performance: Execellent\nBest Feature(s): Quality sound\nValue For Money: Excellent\nOrdered on 3.3 Sale on 03/03. Arrived on 04/03. The box got a bit crumpled. Open up and the speaker was all right. No dent. Tested already. Good quality 2.0 speakers.\n\nHighly recommended  seller.\n\nThank you seller and the logistics team..'],1,{'03123f5a-2719-40cd-b5ec-d78f6e1c2e84': 1},5.0
47,1234tunato,1,[nan],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
48,123dinesh,1,['Good'],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
49,123teddybear,2,"['Performance: OK... But the battery power diminishes fast!\nBest Feature(s): Small size.\nValue For Money: Good\nSmall size... Handy to bring out.', 'Performance: OK.\nBest Feature(s): Ok\nValue For Money: Yesterday\nThis product is good and cheap.  If you use it almost every day... It could only be good for about 4 to 5 months. Be prepared.']",1,{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 2},5.0
50,129coh6iqh,1,[nan],1,{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 1},5.0
51,12libx10,1,['Good size and sound quality. Worth the buy. Delivery is also acceptable. Received within 2 days from order. A good companion to have when working from home. '],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
52,1302_ct,1,['Beautiful'],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},4.0
53,1388shop,1,['Item well received thank you'],1,{'a4bc7bda-1d88-4ad0-805a-317b82c9a680': 1},5.0
54,13fsnwwx62g71388egv4l1rq_y6t,1,[nan],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},5.0
55,13ren5a,1,"[""Delivery took awhile but quality for price paid. Don't think the fm function works, checked the manual but there isn't instructions on the tuning. ""]",1,{'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1},5.0
56,149zhqa4tn,1,['Repeat purchase for my dad. Thank you seller.'],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},5.0
57,160174chua,1,[nan],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
58,1622996b008,1,[nan],1,{'44a041f1-24d2-4e81-b1e1-44fcdc41ef19': 1},4.0
59,169h3u8o0guxo85jxyyee8pxc88c,1,"['Performance: Bass is weak and the sound breaks when the volume is turned up\nBest Feature(s): Waterproof\nValue For Money: Good deal during sale\nThe sound is not as good as its predecessor, and heavier and chunky too.\n\nWould be nice if it could rest on its side (without rolling) so that the sound comes out from both ends.']",1,{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1},3.0
60,16zoanpwri,1,[nan],1,{'254dfda9-a5c0-42d6-b6e4-50236b954f63': 1},5.0
61,18i7zxewps,1,[nan],1,{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 1},5.0
62,18x3z2m4pa,1,['Performance: good\nBest Feature(s): small & cute\nValue For Money: acceptable\nAlthough the box was damaged the item was still in good condition & functioning. Nice & cute item.'],1,{'3a9b10be-4654-4cfb-8ba4-c801ea77f559': 1},5.0
63,1965kan,1,['Best Feature(s): Good\nValue For Money: Yes\nReasonable price given that it is branded and comes with 2 years warranty.'],1,{'56ca8a52-1823-40d9-a909-82cac081f747': 1},5.0
64,1975elly,1,[nan],1,{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 1},5.0
65,1980ann,1,[nan],1,{'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1},5.0
66,1983rama,1,['Super very nice'],1,{'3a9b10be-4654-4cfb-8ba4-c801ea77f559': 1},5.0
67,1987rhoze_liit,1,['It is so nice.i love the speaker so much.can recommend to other.you wont regret buying it.too small but too loud .'],1,{'9dd713c9-8a8e-4e1b-8b91-b854c8b15e23': 1},5.0
68,19gale,1,[nan],1,{'96857c25-2f58-4396-b635-73ffadd1d942': 1},5.0
69,19thst,1,"['Very fast delivery, just in time to bring to my delivery suite and playing music for my little one. \n\nThe sound is decent and it is light, convenience and compact to bring around. The material is solid too! Absolutely love it and recommended! \n\nThank you!']",1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1},5.0
70,19y6fqmtcd,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
71,1_mk8urwx7,1,[nan],1,{'c679bede-c9d9-4a10-b60c-156827e1f705': 1},5.0
72,1a8jxmmqfy,1,[nan],1,{'e6f6a937-76c3-4f91-b098-5c523b7f9df5': 1},5.0
73,1bqagjc8eo3piqjjexud1fgp9yox,1,[nan],1,{'a4bc7bda-1d88-4ad0-805a-317b82c9a680': 1},5.0
74,1emg3fijcg,1,['Good'],1,{'3a9b10be-4654-4cfb-8ba4-c801ea77f559': 1},5.0
75,1eyj8l9a7l,3,"['Best Feature(s): portable and waterproof\nPerformance: excellent\nValue For Money: definitely\nCreative is always number one!\nExcellent sound.', 'This Is my 2nd purchase. Good value and great sound!', nan]",2,"{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 2, '9dd713c9-8a8e-4e1b-8b91-b854c8b15e23': 1}",5.0
76,1f184m2z4r,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
77,1fgipzor1c,1,[nan],1,{'83541195-e62e-4112-b05e-1602b6c202e6': 1},5.0
78,1k9y73dhs6,1,[nan],1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1},5.0
79,1loh51hg7f,1,[nan],1,{'56ca8a52-1823-40d9-a909-82cac081f747': 1},5.0
80,1ltdxv4itn,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
81,1nw59ri1nm_2xy7kbqkchasluhc5,1,['Quite good. '],1,{'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1},5.0
82,1ray0ng,2,"[nan, nan]",2,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'cc032648-9178-4f1c-a2da-f57c4a7d1b72': 1}",5.0
83,1t1v7lgw5r,1,[nan],1,{'8ce02988-3b99-480d-8295-670643e5cf3b': 1},5.0
84,1t2vprh7si,1,"[""Sound quality for vocals is good but bass is lacking but I'm happy with it for its price and design and weight!""]",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
85,1zs34kfe1w,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},4.0
86,2*****0,1,['Great quality for the price!!!!! So happy with the product!!! Also very handy '],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
87,2*****3,1,['highly recommend sound quality ok just a bit soft because sound come out from the bottom'],1,{'2b13bb4b-67b0-43b5-a57f-b773f789691d': 1},5.0
88,2*****4,2,"['Fast delivery, good quality, well packed, a very satisfying purchase!🥰', 'Performance: good quality\nBest Feature(s): fast delivery and good quality\nValue For Money: yes\n2nd time purchase, very fast delivery. Well packed. 😊']",1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 2},5.0
89,2*****8,1,['Best Feature(s): 👍\nValue For Money: 👍\nWell packed and received  in good condition.👍🏻\nThanks 😊'],1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1},5.0
90,2*****a,1,['thank you seller i received it in good condition ..sound ok not bad. everything ok good! worth it!'],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
91,2*****b,1,['Got it together with the band. Small but yet powerful and portable '],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
92,2*****d,1,"[""Good for it's price. Item is super handy! Came with 100percent battery after 4hrs of playing became 70percent. Just reuse one of my old usb cables as charging cable, good to repurpose old cables.""]",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
93,2*****e,3,"['Reasonable sound quality for a budget priced  portable radio player...  feature that displays song title is a plus point', 'Colour and make of the speaker is beautiful. Sound wise its a bit flat but good enough as a basic speaker.', 'Sound, colour, design, all good! Worth buying during sale.']",3,"{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1, '746d5a0b-a354-4e30-8b0e-2a9070722840': 1, 'ea1fd32f-98f3-497e-9270-0d1198eda057': 1}",5.0
94,2*****i,1,"[""Haven't received my order how to rate? I never click on received just anyhow say I received. What shoppee guaranty is this? At least drop me a message to confirm la.""]",1,{'0a96fc71-fd16-4fa0-910d-d7699a25c9bf': 1},1.0
95,2*****k,1,['Delivery very very fast.love the item and value for money.will recomend to others'],1,{'a795e313-77cb-4906-beb5-35788e1d119e': 1},5.0
96,2*****n,1,"['not bad!very small like palm，the sound also no bad,thank seller']",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
97,2020okone,1,['Fast delivery and good price. Ok for normal usage'],1,{'83541195-e62e-4112-b05e-1602b6c202e6': 1},5.0
98,205angwz,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
99,20_78lf44j,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},4.0
100,2108_lsk,1,['Have not try yet'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
101,21pandamakeup,1,"['Bought this to connect to laptop but cannot connect perfectly - keep having pauses (damn annoying). Reached out to customer service, at first the agent replied but then afterwards ghost me liao. Oh wells. It works well with my phone thou.']",1,{'9dd713c9-8a8e-4e1b-8b91-b854c8b15e23': 1},2.0
102,21rrv35mma,1,['good'],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
103,21stcenturybloodbath,1,[nan],1,{'ee09ae20-ff54-406a-a915-e0d9770ccd83': 1},5.0
104,221_b_baker_street,1,[nan],1,{'7091836e-2ffe-4c03-9842-eca631da0a69': 1},5.0
105,22wqg0pym7,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
106,2_g2d8ywab,1,[nan],1,{'0a96fc71-fd16-4fa0-910d-d7699a25c9bf': 1},5.0
107,2asz8dcw11,1,[nan],1,{'6c38ad1f-097a-466f-9447-53a35e5e6fe6': 1},5.0
108,2bttwqqrke,1,[nan],1,{'c679bede-c9d9-4a10-b60c-156827e1f705': 1},5.0
109,2duav8ymai,1,"['Beautiful and sounds amazing. Easy to setup and so pretty on my desk. Quick delivery from seller, good price!']",1,{'bc0c47f7-b0bd-4cd4-8e04-5d86874f8684': 1},5.0
110,2ejjy0xci1_eh7tiv3s6tuhh5f2d,1,['Speaker is small n sound big.'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
111,2f91fy37u8,1,"['Item received, sound ok']",1,{'84efd2d2-c99e-43c9-b4ee-b78d94763282': 1},5.0
112,2fm8zn2ztk,1,"['Good bass, small, easy to use. Wish the audio cable was in the package as well... ']",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
113,2kpds4l3c7,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},4.0
114,2qing,1,['The product is good.'],1,{'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1},5.0
115,2qsffx0qc4,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
116,2sw17c3e8i,1,[nan],1,{'19d0fd42-6c99-455e-94ba-aae5bb5385ea': 1},5.0
117,2um5zzuor4,1,['Received my ordered LG 2.1 CH BLUETOOTH SOUND BAR with built-in SubWoofer! Delivery was prompt. Yet to find out its sound quality. Waiting for my new LG OLED TV! 🙏'],1,{'ee09ae20-ff54-406a-a915-e0d9770ccd83': 1},5.0
118,2y0e0vuxpk,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
119,2zmpca4_08,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},1.0
120,3*****5,2,"[nan, 'The speaker is received is in good working order and the sound is quite good as well.']",2,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1}",5.0
121,3*****6,1,"['quality of sound not as expected, what to expect for paying for a cheap product, haha.']",1,{'6a3932bd-1a6e-41f6-a1e2-88ae02e02c1d': 1},3.0
122,3*****9,1,"[""Fast shipping. Small speaker tend to either sound tinny or muffled, this is a little muffled at the top notes. It's very good for traveling, but for daily music listening use I would go for something a little bigger.\nAlso the left and right sticker is pasted opposite.""]",1,{'e23f714e-2da9-4102-a34c-240b6920f2e9': 1},4.0
123,3*****a,2,"['Value For Money: yes.\nPerformance: good.\nBest Feature(s): good.\nQuite good quality and very cute mini Bluetooth .Nice colour.Thank you.', 'Performance: Yet to try\nBest Feature(s): Sleek design, portable\nValue For Money: Design-wise, speaker looks really good and it is light.\nColour true to description and it comes with 1 audiojack to audio jack cable, as well as a charging cable. If I were to nitpick, the back of the speaker has a little bump on it (looks like it is swollen :/), but I have yet to test as it is meant as a Father\'s Day gift. :x Just hope it works well :"")']",2,"{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '8a674261-ee5d-4172-8e61-dade35fc8729': 1}",5.0
124,3*****m,2,"[""Value For Money: Not really\nPerformance: Poor\nBest Feature(s): Mini small.\nThe speaker is SOFT. It doesn't amplify. The volume is same as my HP. This speaker didn't do it's job of amplifying volume. I'm very disappointed."", 'Performance: 👍\nPrompt delivery, in good working condition, 10/10 would recommend :)']",2,"{'28c8363d-c8eb-4500-80e4-89a7e3baf686': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1}",3.0
125,3*****t,1,['Great seller'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
126,3*****x,1,['Delivery is fast. Satisfied with the purchase and delivery of the product. Recommended'],1,{'33fcb712-6784-4c38-958c-a182d43b5f9d': 1},5.0
127,3011julie,1,[nan],1,{'189d2d31-6bf7-4db2-ab25-b78143391085': 1},5.0
128,308sce01,1,[nan],1,{'295b1bf2-08c3-4b5a-8d86-2dc910fde7fe': 1},5.0
129,3101k4w3a4,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
130,315k48nx1w,1,[nan],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
131,31zbp9hpse,1,[nan],1,{'cbfb2b72-0dcb-4518-a5ac-3f9c1bb7b059': 1},5.0
132,3337christinang,1,[nan],1,{'caae034c-ba60-4103-820f-78a880f809b9': 1},5.0
133,35bb4nehi4,2,"[nan, 'Performance: Good\nBest Feature(s): Good\nValue For Money: definitely\nVery powerful and loud sounds, love it']",2,"{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1, 'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1}",5.0
134,3821sk,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
135,38zwjv23rv,1,['Thank you.'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
136,39z4wk5vvi,1,['. Good as new... And the sounds was really good. '],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
137,3_fq4h1t1v,1,['Performance: great\nBest Feature(s): bass sound really extreme\nValue For Money: yes'],1,{'cbfb2b72-0dcb-4518-a5ac-3f9c1bb7b059': 1},5.0
138,3_ms_pqhys,1,"['Very fast delivery, but after opened the packing, the 3 small cartons box are torn, lucky all 3 mini speaker in good condition , and all working well, thanks']",1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
139,3bm36gni6a,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
140,3enji,1,"['Performance: Sound Quality is fantastic\nBest Feature(s): Cheap, portable, and good sound quality!\nValue For Money: Yes']",1,{'caae034c-ba60-4103-820f-78a880f809b9': 1},5.0
141,3fvcclwrm0,2,"['Item received in good condition. Happy with the purchase', 'Item received in good condition.\nHappy with the purchase']",1,{'9dd713c9-8a8e-4e1b-8b91-b854c8b15e23': 2},5.0
142,3g9foq6dxr,1,[nan],1,{'99b4dcf9-1ea3-48a9-a206-594788949594': 1},5.0
143,3gahlvh6az,1,['It’s v small!!'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},3.0
144,3haobuywisely,1,['Sound quality was good . Good deal !'],1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1},5.0
145,3hbj4jpnin,1,['Took a bit of time to arrive.  Sounds good for the price paid'],1,{'f9016cd2-b682-4cc7-94df-55d2986b3d3a': 1},5.0
146,3i09xowad2,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
147,3jk6xjeeui,1,['Orders were as expected.'],1,{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1},5.0
148,3k8fxpfbmu,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
149,3k98op6_9o1juydi8esbn7h0uhm7,1,[nan],1,{'c16df39d-939a-41ea-ada0-3096c936b704': 1},5.0
150,3kb7o6qymw,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
151,3kfxl0pjat,1,[nan],1,{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1},5.0
152,3kmfd6wx_w,1,['Value For Money: no\nPerformance: no good\nBest Feature(s): no'],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},1.0
153,3nmiuul8te,1,['8 hours continue charge ready.still no ON.'],1,{'2b13bb4b-67b0-43b5-a57f-b773f789691d': 1},1.0
154,3olq34gvma,2,"['Ordered 2 during flash sales and first one came. Best Buy! Sound system is superb  with this price paid! Recommended and will not regret. ', 'Well packed in bubble wrap. Second purchase. Worth it! Thank you']",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 2},5.0
155,3peay8v2rq,1,[nan],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
156,3pw8dj1ky4,1,[nan],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
157,3qr57l5oaz,1,[nan],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},5.0
158,3rw9ud50xl,1,[nan],1,{'56820c9a-c6ec-4221-b7d4-841a012bc49b': 1},5.0
159,3stony,1,['Work perfectly well'],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
160,3t33hij4is,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
161,3t8ei5zqf7,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
162,3vd_1rpnz3,1,[nan],1,{'6a3932bd-1a6e-41f6-a1e2-88ae02e02c1d': 1},4.0
163,3wen1985,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
164,4*****2,1,['So excited to receive the JBL GO2! This color is super nice!!'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
165,4*****7,1,"[""Ordered on 31/08/10 and received on 09/09/20 in good working condition.\nIt works as stated. It is good option as a fall back in case of problems with the PC's sound card or the headphone connector.""]",1,{'84efd2d2-c99e-43c9-b4ee-b78d94763282': 1},5.0
166,4*****_,1,"['Performance: good\nBest Feature(s): waterproof\nValue For Money: mediocre\nFast delivery and good packaging. The sound quality is superb if ur looking for budget speaker tier. Color is nice but wished three were more variations in stock. Haven’t tested it with water but waterproof is a nice feature to have. Overall, satisfied with the product.']",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
167,4*****a,1,['Value for money! Thank you for the efficient service! Would'],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
168,40z3u6koex,1,"[""haven't tried yet so hope it works well..Good value for money""]",1,{'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1},5.0
169,41bk2glo7g,2,"[nan, nan]",2,"{'0a7bb5c9-9d34-4c76-b51e-7d04e9de028e': 1, 'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1}",5.0
